scenario_tag,task,task_encoding,bench_n_train,bench_n_test,bench_washout_macros,bench_hold_ns,log10_sim_budget,latency_euler_steps,motif,default_k,i_min,i_max,spacing_m,spacing_um,noise_on,I_th_A,lambda0_m,dt_ns,store_every,augment_input,metric,metric_name,maximize_metric,replicate_id,run_seed
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2176
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2193
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2210
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2227
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2244
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2261
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.5,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2278
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.5,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2295
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.5,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2312
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.5,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2329
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.7,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2346
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.7,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2363
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.7,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2380
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.7,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2397
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.7,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2414
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.5,1.7,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2431
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.3,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2448
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.3,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2465
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2482
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2499
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9130434782608695,accuracy_test,True,0,2516
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2533
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2550
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2567
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.5,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2584
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.5,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2601
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.5,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2618
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.5,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2635
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.7,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2652
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.7,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2669
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.7,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2686
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.7,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2703
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.7,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2720
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,15.0,0.6,1.7,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2737
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.3,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2754
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.3,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2771
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2788
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2805
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2822
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2839
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2856
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2873
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.5,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2890
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.5,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2907
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.5,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2924
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.5,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2941
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.7,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2958
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.7,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,2975
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.7,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,2992
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.7,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3009
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.7,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3026
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.4,1.7,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3043
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.3,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3060
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.3,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3077
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3094
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3111
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3128
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3145
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3162
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3179
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.5,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3196
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.5,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3213
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.5,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3230
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.5,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3247
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.7,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3264
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.7,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3281
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.7,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3298
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.7,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3315
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.7,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3332
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.5,1.7,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3349
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.3,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3366
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.3,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3383
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3400
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3417
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9130434782608695,accuracy_test,True,0,3434
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3451
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3468
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3485
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.5,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3502
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.5,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3519
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.5,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3536
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.5,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3553
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.7,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3570
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.7,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3587
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.7,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3604
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.7,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3621
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.7,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3638
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,18.0,0.6,1.7,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3655
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.3,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9130434782608695,accuracy_test,True,0,3672
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.3,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3689
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3706
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3723
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3740
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3757
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3774
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3791
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.5,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3808
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.5,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3825
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.5,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3842
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.5,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3859
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.7,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3876
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.7,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3893
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.7,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3910
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.7,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3927
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.7,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3944
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.4,1.7,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,3961
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.3,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3978
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.3,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,3995
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4012
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4029
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4046
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4063
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4080
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4097
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.5,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4114
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.5,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4131
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.5,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4148
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.5,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4165
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.7,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4182
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.7,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4199
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.7,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4216
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.7,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4233
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.7,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4250
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.5,1.7,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4267
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.3,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9130434782608695,accuracy_test,True,0,4284
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.3,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4301
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.3,5e-05,50.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4318
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.3,5e-05,50.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4335
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.3,6e-05,60.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4352
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.3,6e-05,60.0,False,0.01735,8.5e-07,0.0005,400,True,1.0,accuracy_test,True,0,4369
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.5,4e-05,40.0,True,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4386
iris_small_test,iris,0,128,22,0,20.0,6.70926996097583,5120000,auxiliary,22.0,0.6,1.5,4e-05,40.0,False,0.01735,8.5e-07,0.0005,400,True,0.9565217391304348,accuracy_test,True,0,4403
